FILE_ID,CATEGORY_ID
f8dc148d-1c6f-11e8-aaef-00163e025669,12
76e83a48-1c81-11e8-aaf1-00163e025669,9
6bb83d37-1c6e-11e8-aaee-00163e025669,10
aa33099c-1c6e-11e8-aaee-00163e025669,12
c07aa37c-1c7b-11e8-aaf0-00163e025669,3
90a2f909-1c7e-11e8-aaf1-00163e025669,3
23014eec-1c7e-11e8-aaf1-00163e025669,8
ceb46d20-1c59-11e8-aaec-00163e025669,13
13e21ba4-1c49-11e8-aaec-00163e025669,2
4ced523a-1c79-11e8-aaf0-00163e025669,4
1cd6168e-1c64-11e8-aaec-00163e025669,17
39b41ff8-1c53-11e8-aaec-00163e025669,6
d5857015-1657-11e8-aaec-00163e025669,7
60bdea2e-1c83-11e8-aaf2-00163e025669,0
f2ed5908-1c6e-11e8-aaef-00163e025669,14
108445fa-1c68-11e8-aaec-00163e025669,15
20ba058f-1c65-11e8-aaec-00163e025669,17
ee57b311-1c63-11e8-aaec-00163e025669,17
372b5038-1c6e-11e8-aaec-00163e025669,10
6b96fa98-1c6e-11e8-aaee-00163e025669,14
75ea5d7e-1c6d-11e8-aaec-00163e025669,10
3eb76910-1c53-11e8-aaec-00163e025669,6
bf19c3e7-1c80-11e8-aaf1-00163e025669,9
f9970c06-1c6c-11e8-aaec-00163e025669,10
bcc35480-1c6d-11e8-aaec-00163e025669,14
63915bc6-1c79-11e8-aaf0-00163e025669,4
7501e70f-1c47-11e8-aaec-00163e025669,2
eef00a16-1c7c-11e8-aaf0-00163e025669,8
5e34eae6-1c5b-11e8-aaec-00163e025669,13
51dd8658-1c64-11e8-aaec-00163e025669,17
8fe75f0b-1c52-11e8-aaec-00163e025669,6
ea40d0b9-1c59-11e8-aaec-00163e025669,13
093fa598-1c84-11e8-aaf4-00163e025669,9
a34a173a-1c65-11e8-aaec-00163e025669,17
767b0d17-1c6c-11e8-aaec-00163e025669,10
6362be3c-1c84-11e8-aaf4-00163e025669,0
7baf3238-1c70-11e8-aaf0-00163e025669,14
4c92be12-1c77-11e8-aaf0-00163e025669,4
fd3ddddb-1c6f-11e8-aaef-00163e025669,12
f65c99f8-1c52-11e8-aaec-00163e025669,6
969afaad-1c8a-11e8-aaf8-00163e025669,18
f75f74dc-1c85-11e8-aaf5-00163e025669,0
cc5f33d9-1c80-11e8-aaf1-00163e025669,9
5f7bcb67-1c6f-11e8-aaef-00163e025669,12
7afc99a3-1c64-11e8-aaec-00163e025669,17
0a7516fa-1c6e-11e8-aaec-00163e025669,12
b3d837b6-16aa-11e8-aaec-00163e025669,16
14530da4-1c6d-11e8-aaec-00163e025669,10
911d4a2e-1c78-11e8-aaf0-00163e025669,4
9cf91c52-1c81-11e8-aaf1-00163e025669,9
c3d380d6-1c6c-11e8-aaec-00163e025669,10
dc73365e-1c6f-11e8-aaef-00163e025669,12
bd0509b3-1659-11e8-aaec-00163e025669,7
d5328029-1c8a-11e8-aaf8-00163e025669,18
335d599b-1c6d-11e8-aaec-00163e025669,10
af0ebcb5-1658-11e8-aaec-00163e025669,7
a5291954-1c83-11e8-aaf3-00163e025669,0
e8c20c3a-1c6c-11e8-aaec-00163e025669,10
fa41c53e-1c78-11e8-aaf0-00163e025669,4
ff954ade-4265-11e8-aaf9-00163e025669,19
46bd5c24-1c68-11e8-aaec-00163e025669,15
8bef585e-1c7e-11e8-aaf1-00163e025669,3
5aaf41ca-1c70-11e8-aaf0-00163e025669,14
55b16978-1c7a-11e8-aaf0-00163e025669,4
891d1c96-1c6e-11e8-aaee-00163e025669,14
aca53948-16ab-11e8-aaec-00163e025669,16
9053d0bb-1c3f-11e8-aaec-00163e025669,1
f3721e8a-1c88-11e8-aaf5-00163e025669,18
8896a62e-1c6f-11e8-aaef-00163e025669,14
0dc8d72d-1c6d-11e8-aaec-00163e025669,14
c6573d54-1c51-11e8-aaec-00163e025669,6
23e8633f-1c6f-11e8-aaef-00163e025669,10
cee3807c-1c77-11e8-aaf0-00163e025669,4
f1de31a6-1c3d-11e8-aaec-00163e025669,1
28c7fa38-1c54-11e8-aaec-00163e025669,6
5f0908e0-1c67-11e8-aaec-00163e025669,17
a785db89-1c81-11e8-aaf1-00163e025669,9
8cdaa2d7-1c6e-11e8-aaee-00163e025669,5
99fc14ec-1c64-11e8-aaec-00163e025669,17
d8fba808-1657-11e8-aaec-00163e025669,7
2aaff834-1c52-11e8-aaec-00163e025669,6
493689d7-1c7e-11e8-aaf1-00163e025669,3
2738a5ce-1c82-11e8-aaf2-00163e025669,9
52332e44-1c7a-11e8-aaf0-00163e025669,4
d9ca77a2-1c6d-11e8-aaec-00163e025669,5
5f37e70e-1657-11e8-aaec-00163e025669,7
0d082664-1c84-11e8-aaf4-00163e025669,0
ef474f96-1c50-11e8-aaec-00163e025669,6
90384e41-1c84-11e8-aaf4-00163e025669,0
c3564683-1c8a-11e8-aaf8-00163e025669,18
d13640a8-1c77-11e8-aaf0-00163e025669,4
853ad972-1c68-11e8-aaec-00163e025669,15
3cbebc98-1c68-11e8-aaec-00163e025669,15
e5d4d880-1b89-11e8-aaec-00163e025669,11
4d9c0b7a-4266-11e8-aaf9-00163e025669,19
f3ca5540-1c69-11e8-aaec-00163e025669,15
59f72291-1c7d-11e8-aaf1-00163e025669,3
ab60e4f2-1c52-11e8-aaec-00163e025669,6
20a17693-1c84-11e8-aaf4-00163e025669,0
6fe09f2f-4265-11e8-aaf9-00163e025669,19
9fa9c8f6-1c78-11e8-aaf0-00163e025669,4
afbf8d53-1c78-11e8-aaf0-00163e025669,4
99f576aa-1c67-11e8-aaec-00163e025669,15
15fee5d3-1c82-11e8-aaf2-00163e025669,9
0ae9c040-1c78-11e8-aaf0-00163e025669,4
c60aa6ba-1c65-11e8-aaec-00163e025669,17
290c9135-1c86-11e8-aaf5-00163e025669,0
7cbe2ad0-1c48-11e8-aaec-00163e025669,2
e3d7391d-1658-11e8-aaec-00163e025669,7
fa40c7f3-1c6d-11e8-aaec-00163e025669,10
59ad0041-1c7b-11e8-aaf0-00163e025669,8
0a4f0a09-1c54-11e8-aaec-00163e025669,13
321ac8de-1c79-11e8-aaf0-00163e025669,4
de3e543b-1c46-11e8-aaec-00163e025669,2
e2f71ee8-4265-11e8-aaf9-00163e025669,19
9e9f4f73-1c77-11e8-aaf0-00163e025669,4
65b1369d-16ac-11e8-aaec-00163e025669,16
7b538f23-1c79-11e8-aaf0-00163e025669,4
a0c541ee-1c6a-11e8-aaec-00163e025669,15
d3d3fd7b-1c66-11e8-aaec-00163e025669,17
54b132cc-1c65-11e8-aaec-00163e025669,17
a19c5f39-1657-11e8-aaec-00163e025669,7
f624faf1-1c59-11e8-aaec-00163e025669,13
5ae2f4dd-1c7c-11e8-aaf0-00163e025669,8
9deb8f8b-1c83-11e8-aaf3-00163e025669,0
e85117b7-1c3d-11e8-aaec-00163e025669,1
ff167084-1c78-11e8-aaf0-00163e025669,4
db2d9fae-1c66-11e8-aaec-00163e025669,17
3594e9ec-1c7e-11e8-aaf1-00163e025669,3
a7200fa4-1c6c-11e8-aaec-00163e025669,10
d3154529-1659-11e8-aaec-00163e025669,7
811df192-1c51-11e8-aaec-00163e025669,6
aab54228-1c7c-11e8-aaf0-00163e025669,3
8b60fdef-1c67-11e8-aaec-00163e025669,15
d6f8a76e-1c78-11e8-aaf0-00163e025669,4
1954cc4e-1c8a-11e8-aaf6-00163e025669,18
3b34c6e9-1659-11e8-aaec-00163e025669,7
c3ba42ff-1c3f-11e8-aaec-00163e025669,1
e9012ae2-1c77-11e8-aaf0-00163e025669,4
b1fab1ac-1c6e-11e8-aaee-00163e025669,10
94ae6b2f-1c7c-11e8-aaf0-00163e025669,3
ed128d70-1c80-11e8-aaf1-00163e025669,9
c6d737d0-1c46-11e8-aaec-00163e025669,2
38df4fce-1c70-11e8-aaf0-00163e025669,14
5b8ea0f8-1c64-11e8-aaec-00163e025669,17
1595592d-1c6f-11e8-aaef-00163e025669,10
c4bde735-1657-11e8-aaec-00163e025669,7
f162c694-4265-11e8-aaf9-00163e025669,19
e85072f0-1c5a-11e8-aaec-00163e025669,13
71301045-1c6d-11e8-aaec-00163e025669,14
3c7babc8-1c89-11e8-aaf5-00163e025669,18
ebc1a15c-16a9-11e8-aaec-00163e025669,16
66f96d74-1c82-11e8-aaf2-00163e025669,9
2fb3609a-1c53-11e8-aaec-00163e025669,6
dd0e536c-1c67-11e8-aaec-00163e025669,15
f4cf7d08-1c6e-11e8-aaef-00163e025669,5
410bdb0a-1c5b-11e8-aaec-00163e025669,13
19eaf0b5-1c6e-11e8-aaec-00163e025669,14
f628b016-1c89-11e8-aaf6-00163e025669,18
825084e3-1c79-11e8-aaf0-00163e025669,4
644eae7c-1c53-11e8-aaec-00163e025669,6
920783e1-1c7b-11e8-aaf0-00163e025669,3
ddb49fcf-1c53-11e8-aaec-00163e025669,6
1ee48a44-1b8a-11e8-aaec-00163e025669,11
b8b24e00-1c77-11e8-aaf0-00163e025669,4
6dc92792-1c6d-11e8-aaec-00163e025669,14
b5f9dde7-1c3f-11e8-aaec-00163e025669,1
61cc8880-1c7c-11e8-aaf0-00163e025669,8
645e7188-1c6f-11e8-aaef-00163e025669,14
8b1f5652-1c6f-11e8-aaef-00163e025669,14
134f0714-165a-11e8-aaec-00163e025669,7
41725522-1c47-11e8-aaec-00163e025669,2
3ea3ce84-1c6f-11e8-aaef-00163e025669,14
2ab7b33f-1c8a-11e8-aaf7-00163e025669,18
68430857-1c77-11e8-aaf0-00163e025669,4
7aabc51b-1c8a-11e8-aaf8-00163e025669,18
a0b69116-1c7d-11e8-aaf1-00163e025669,3
20baa27f-1c53-11e8-aaec-00163e025669,6
32a26dff-1c77-11e8-aaf0-00163e025669,4
e12df00c-1c7c-11e8-aaf0-00163e025669,8
809b1562-1c84-11e8-aaf4-00163e025669,0
81c35852-1c6e-11e8-aaee-00163e025669,14
9af0bf62-1c67-11e8-aaec-00163e025669,15
0758913e-1c48-11e8-aaec-00163e025669,2
7562e4e8-1c81-11e8-aaf1-00163e025669,9
3a85abca-1c6e-11e8-aaec-00163e025669,14
00fc6e3a-1c7c-11e8-aaf0-00163e025669,3
752436a4-1c6e-11e8-aaee-00163e025669,5
9e8f947c-1c67-11e8-aaec-00163e025669,15
f31d9138-1c6f-11e8-aaef-00163e025669,5
13f6f5b9-1c6e-11e8-aaec-00163e025669,14
ca5669a9-1c64-11e8-aaec-00163e025669,17
abfe59d3-1c64-11e8-aaec-00163e025669,17
67c40a4a-1c7b-11e8-aaf0-00163e025669,8
4a838408-1c79-11e8-aaf0-00163e025669,4
a7a2aee0-1c48-11e8-aaec-00163e025669,2
447cde2b-1c71-11e8-aaf0-00163e025669,12
638919cb-1c5b-11e8-aaec-00163e025669,13
e277ba19-1c6d-11e8-aaec-00163e025669,5
1e6c805d-1c6f-11e8-aaef-00163e025669,5
908baeeb-1c6c-11e8-aaec-00163e025669,10
6340ed97-1c7c-11e8-aaf0-00163e025669,3
2241855e-1c8a-11e8-aaf7-00163e025669,18
f8ed299a-1c6d-11e8-aaec-00163e025669,12
3aaa0502-1c8b-11e8-aaf9-00163e025669,18
54bb277a-1c59-11e8-aaec-00163e025669,13
e43dd34e-1c65-11e8-aaec-00163e025669,17
b4fe6352-16aa-11e8-aaec-00163e025669,16
850b7608-1657-11e8-aaec-00163e025669,7
8a6a3d5d-1c3e-11e8-aaec-00163e025669,1
57523902-1c49-11e8-aaec-00163e025669,2
6d8a5154-1c84-11e8-aaf4-00163e025669,0
673b5808-4266-11e8-aaf9-00163e025669,19
bed2ef33-1c46-11e8-aaec-00163e025669,2
d217509e-1c64-11e8-aaec-00163e025669,17
6b33516e-1c78-11e8-aaf0-00163e025669,4
9bf6bd53-1c70-11e8-aaf0-00163e025669,12
4a409002-1c70-11e8-aaf0-00163e025669,5
f074cffb-1b89-11e8-aaec-00163e025669,11
3adbc136-1c6e-11e8-aaec-00163e025669,12
27e368c9-1c77-11e8-aaf0-00163e025669,4
c9eb3c82-1c6c-11e8-aaec-00163e025669,10
9a9803f9-1658-11e8-aaec-00163e025669,7
7b046992-1c83-11e8-aaf2-00163e025669,0
81ec3b54-1c5b-11e8-aaec-00163e025669,13
5b35cede-1c89-11e8-aaf6-00163e025669,18
67f5ac4a-1c64-11e8-aaec-00163e025669,17
6340ed96-1c7c-11e8-aaf0-00163e025669,3
83a85b95-1c47-11e8-aaec-00163e025669,2
b4b4c9e0-1c6d-11e8-aaec-00163e025669,10
ebe31e6a-1c47-11e8-aaec-00163e025669,2
ff381dab-16aa-11e8-aaec-00163e025669,16
19542d35-1c6e-11e8-aaec-00163e025669,5
c31ee75e-16aa-11e8-aaec-00163e025669,16
0ccbbe7a-1c3e-11e8-aaec-00163e025669,1
01970ff3-1c6e-11e8-aaec-00163e025669,10
66abe4af-1c7c-11e8-aaf0-00163e025669,8
ebe31e6c-1c47-11e8-aaec-00163e025669,2
2a0ec5a8-1c6e-11e8-aaec-00163e025669,10
fabad7c7-1c5a-11e8-aaec-00163e025669,13
51d595e1-1c3e-11e8-aaec-00163e025669,1
672a4c7b-1c79-11e8-aaf0-00163e025669,4
460d8b2e-1c8a-11e8-aaf7-00163e025669,18
80b4102d-1c65-11e8-aaec-00163e025669,17
ca26f18d-1c71-11e8-aaf0-00163e025669,12
da4370f3-1c7d-11e8-aaf1-00163e025669,8
362e802e-1c7d-11e8-aaf0-00163e025669,8
b9eb1e69-1c64-11e8-aaec-00163e025669,17
724b6f3e-4265-11e8-aaf9-00163e025669,19
ab7b72e0-1c48-11e8-aaec-00163e025669,2
61ebb201-1c6d-11e8-aaec-00163e025669,10
548d0c06-1c3d-11e8-aaec-00163e025669,1
71eabf1d-1c7b-11e8-aaf0-00163e025669,8
0c1d2b8c-1c52-11e8-aaec-00163e025669,6
791bfed0-1c6f-11e8-aaef-00163e025669,5
a97c8438-1c50-11e8-aaec-00163e025669,6
05ae9a91-1c66-11e8-aaec-00163e025669,17
16040d6a-165a-11e8-aaec-00163e025669,7
93bf3a17-1c6f-11e8-aaef-00163e025669,14
8c1a9d28-1c53-11e8-aaec-00163e025669,6
0ad19699-1659-11e8-aaec-00163e025669,7
32f81c4c-1c52-11e8-aaec-00163e025669,6
55d8e99b-1c83-11e8-aaf2-00163e025669,0
b43cb21d-1c6e-11e8-aaee-00163e025669,10
8758961c-16ab-11e8-aaec-00163e025669,16
1bf6c588-1c8c-11e8-aaf9-00163e025669,18
f94f8744-16ab-11e8-aaec-00163e025669,16
1f66785f-1c66-11e8-aaec-00163e025669,17
e50f18d0-1659-11e8-aaec-00163e025669,7
e5a5d133-1657-11e8-aaec-00163e025669,7
9300a1c6-1c8a-11e8-aaf8-00163e025669,18
b723e6c8-1c65-11e8-aaec-00163e025669,17
6803cdfd-1c6e-11e8-aaed-00163e025669,10
e288eb95-1c6d-11e8-aaec-00163e025669,14
f9c4d943-1c88-11e8-aaf5-00163e025669,18
c1077c48-1c64-11e8-aaec-00163e025669,17
d68230e4-4267-11e8-aaf9-00163e025669,19
be19428c-1c7d-11e8-aaf1-00163e025669,8
46f40bf9-1c79-11e8-aaf0-00163e025669,4
4fe6033a-4265-11e8-aaf9-00163e025669,19
cfabe848-1c89-11e8-aaf6-00163e025669,18
47d68cef-1c7e-11e8-aaf1-00163e025669,3
064d02eb-1c82-11e8-aaf2-00163e025669,9
41718386-16ac-11e8-aaec-00163e025669,16
12823b28-1c89-11e8-aaf5-00163e025669,18
fa3ad330-1c59-11e8-aaec-00163e025669,13
db86c4d6-1c85-11e8-aaf5-00163e025669,0
dca76761-1c85-11e8-aaf5-00163e025669,0
f3c449ae-16a9-11e8-aaec-00163e025669,16
178ff1df-1c6e-11e8-aaec-00163e025669,12
953b09ae-1c50-11e8-aaec-00163e025669,6
816e54ae-1b8a-11e8-aaec-00163e025669,11
2013f0ae-4265-11e8-aaf9-00163e025669,19
2ecd180c-1c86-11e8-aaf5-00163e025669,0
dc2cbd03-1c59-11e8-aaec-00163e025669,13
0647d970-1c6c-11e8-aaec-00163e025669,10
5ff20038-1c67-11e8-aaec-00163e025669,17
7716e5b7-1c84-11e8-aaf4-00163e025669,0
c448105e-1c6f-11e8-aaef-00163e025669,5
531565bc-1c67-11e8-aaec-00163e025669,17
d4e7f7ca-1c6d-11e8-aaec-00163e025669,5
0974f51a-1c69-11e8-aaec-00163e025669,15
60b42f10-1c7d-11e8-aaf1-00163e025669,8
12e7e5b7-1c68-11e8-aaec-00163e025669,15
5cbffd80-1c78-11e8-aaf0-00163e025669,4
309186d3-1c52-11e8-aaec-00163e025669,6
c6aa18e0-1c64-11e8-aaec-00163e025669,17
2eeedef6-1c70-11e8-aaf0-00163e025669,5
f6f732a8-1c78-11e8-aaf0-00163e025669,4
8c5a9acd-1c47-11e8-aaec-00163e025669,2
06539d94-1c52-11e8-aaec-00163e025669,6
772dfef0-1c53-11e8-aaec-00163e025669,6
61290a38-1c6e-11e8-aaed-00163e025669,10
38745912-1c66-11e8-aaec-00163e025669,17
bd8017c0-1c6d-11e8-aaec-00163e025669,14
46f7101f-1c6f-11e8-aaef-00163e025669,12
d4097124-16aa-11e8-aaec-00163e025669,16
8398d816-1c3f-11e8-aaec-00163e025669,1
30b10c94-165a-11e8-aaec-00163e025669,7
8be772d0-4265-11e8-aaf9-00163e025669,19
3054d3ed-1c78-11e8-aaf0-00163e025669,4
fcf36d6d-1c70-11e8-aaf0-00163e025669,12
029edd9f-1c6e-11e8-aaec-00163e025669,10
73aceabb-4265-11e8-aaf9-00163e025669,19
8e37a536-1c8a-11e8-aaf8-00163e025669,18
ead97764-1c47-11e8-aaec-00163e025669,2
47c5a9fc-1c89-11e8-aaf5-00163e025669,18
5a868a25-1c6f-11e8-aaef-00163e025669,12
6bf061cc-1c83-11e8-aaf2-00163e025669,9
8ac68db8-1c53-11e8-aaec-00163e025669,6
51d595e2-1c3e-11e8-aaec-00163e025669,1
177b21d1-1c5c-11e8-aaec-00163e025669,13
3aaea2cb-1c7b-11e8-aaf0-00163e025669,8
9344e7d4-1c85-11e8-aaf5-00163e025669,0
6824e0d6-1c3f-11e8-aaec-00163e025669,1
a1ad662d-1c81-11e8-aaf1-00163e025669,9
3c565a91-1c8b-11e8-aaf9-00163e025669,18
8fe9aba0-1c70-11e8-aaf0-00163e025669,12
456db13d-1c7e-11e8-aaf1-00163e025669,3
7baf3d94-1c81-11e8-aaf1-00163e025669,9
c90ec457-1c66-11e8-aaec-00163e025669,17
ce44b628-1c3f-11e8-aaec-00163e025669,1
d505b204-1c8b-11e8-aaf9-00163e025669,18
5c86c551-1c5b-11e8-aaec-00163e025669,13
9433be01-1c50-11e8-aaec-00163e025669,6
2e97c3cf-1c6f-11e8-aaef-00163e025669,5
c7689feb-1c67-11e8-aaec-00163e025669,15
d7b1e606-1c65-11e8-aaec-00163e025669,17
8c0a9f6b-1c40-11e8-aaec-00163e025669,1
7c18e33c-1c6f-11e8-aaef-00163e025669,14
22902989-1c7c-11e8-aaf0-00163e025669,8
25b389ac-16aa-11e8-aaec-00163e025669,16
b87a7de1-16aa-11e8-aaec-00163e025669,16
8fe75f08-1c52-11e8-aaec-00163e025669,6
f1ce6421-1c78-11e8-aaf0-00163e025669,4
304f5eaa-1c7d-11e8-aaf0-00163e025669,3
875f8e67-1c64-11e8-aaec-00163e025669,17
ae1154ac-1c70-11e8-aaf0-00163e025669,5
0e904f56-1c6f-11e8-aaef-00163e025669,10
206c7c90-1c6c-11e8-aaec-00163e025669,10
72888edd-1c48-11e8-aaec-00163e025669,2
b705ae47-1c6d-11e8-aaec-00163e025669,14
045b966e-1c77-11e8-aaf0-00163e025669,4
1d240579-1c7e-11e8-aaf1-00163e025669,3
0219654f-1c6e-11e8-aaec-00163e025669,12
a4e4c0aa-1c64-11e8-aaec-00163e025669,17
b0093678-1658-11e8-aaec-00163e025669,7
534ab7c8-4265-11e8-aaf9-00163e025669,19
b9febcf4-1c53-11e8-aaec-00163e025669,6
c1ac82f6-1c80-11e8-aaf1-00163e025669,9
ce7040e8-1c7d-11e8-aaf1-00163e025669,8
d299d170-1c52-11e8-aaec-00163e025669,6
6738bc42-1c71-11e8-aaf0-00163e025669,12
5768db38-1c6e-11e8-aaec-00163e025669,5
f04ee90d-1c6f-11e8-aaef-00163e025669,12
c1b0732e-1c65-11e8-aaec-00163e025669,17
956d97a4-1c6c-11e8-aaec-00163e025669,10
0501e7cf-1c79-11e8-aaf0-00163e025669,4
c3017a59-16ab-11e8-aaec-00163e025669,16
f6397d62-1c7b-11e8-aaf0-00163e025669,3
47d34b98-1c70-11e8-aaf0-00163e025669,5
f08c2a64-16aa-11e8-aaec-00163e025669,16
e5aba70d-16ab-11e8-aaec-00163e025669,16
d220893e-1c78-11e8-aaf0-00163e025669,4
58e0877e-1c47-11e8-aaec-00163e025669,2
8dfa9476-1c6d-11e8-aaec-00163e025669,10
aca53947-16ab-11e8-aaec-00163e025669,16
c5a4ccbc-1c8a-11e8-aaf8-00163e025669,18
56bd06c6-1c7d-11e8-aaf1-00163e025669,3
e5d045e6-1c5a-11e8-aaec-00163e025669,13
51ac64f1-1c79-11e8-aaf0-00163e025669,4
95434b12-1c82-11e8-aaf2-00163e025669,9
578a9b62-1c5b-11e8-aaec-00163e025669,13
96d560c3-1c79-11e8-aaf0-00163e025669,4
6f1b9fcf-1c65-11e8-aaec-00163e025669,17
d7e29836-1c81-11e8-aaf1-00163e025669,9
50bab342-1c6e-11e8-aaec-00163e025669,14
a5af3a7c-1c70-11e8-aaf0-00163e025669,5
d00bf304-1c78-11e8-aaf0-00163e025669,4
9bf334cc-1c6e-11e8-aaee-00163e025669,12
365f3b90-1658-11e8-aaec-00163e025669,7
fcb13b85-1c6d-11e8-aaec-00163e025669,10
e013b01a-1c6f-11e8-aaef-00163e025669,14
6b3c424c-1c7d-11e8-aaf1-00163e025669,8
90ca529e-1659-11e8-aaec-00163e025669,7
31a1d121-1c49-11e8-aaec-00163e025669,2
154adb8c-1c5c-11e8-aaec-00163e025669,13
d1a62923-1c6d-11e8-aaec-00163e025669,12
cf6cae0d-16a9-11e8-aaec-00163e025669,16
81c35853-1c6e-11e8-aaee-00163e025669,14
e94991e2-1c6d-11e8-aaec-00163e025669,12
07eb45a6-1c89-11e8-aaf5-00163e025669,18
8afcf2bb-1657-11e8-aaec-00163e025669,7
b322bd38-1b89-11e8-aaec-00163e025669,11
5f7bcb68-1c6f-11e8-aaef-00163e025669,12
ce8e1beb-1c82-11e8-aaf2-00163e025669,9
7b85822f-1c89-11e8-aaf6-00163e025669,18
0c2d109d-1c7e-11e8-aaf1-00163e025669,8
e52a4002-1658-11e8-aaec-00163e025669,7
c466edaa-1c7c-11e8-aaf0-00163e025669,8
eabf927a-1b89-11e8-aaec-00163e025669,11
4454bbc6-1c70-11e8-aaf0-00163e025669,5
adc7e7c9-1c83-11e8-aaf3-00163e025669,9
807c5a04-1c6c-11e8-aaec-00163e025669,10
4e39f5cd-1c52-11e8-aaec-00163e025669,6
c90afa71-1c83-11e8-aaf3-00163e025669,9
12963534-1c53-11e8-aaec-00163e025669,6
46880134-1c69-11e8-aaec-00163e025669,15
8019ae8a-1657-11e8-aaec-00163e025669,7
4e044786-1c7c-11e8-aaf0-00163e025669,8
1b7bb981-1c83-11e8-aaf2-00163e025669,0
5296a441-1c7c-11e8-aaf0-00163e025669,8
4a6ab699-1c6e-11e8-aaec-00163e025669,10
10dc9ebe-1c78-11e8-aaf0-00163e025669,4
1c506077-1c5c-11e8-aaec-00163e025669,13
9da0f9db-1c82-11e8-aaf2-00163e025669,9
e4d8c97d-1c64-11e8-aaec-00163e025669,17
4a6ab69a-1c6e-11e8-aaec-00163e025669,10
4f5e66e3-1c85-11e8-aaf5-00163e025669,0
a604ae93-1c7c-11e8-aaf0-00163e025669,3
699d5954-1c6f-11e8-aaef-00163e025669,5
47d771e8-1c49-11e8-aaec-00163e025669,2
34514ff2-1c82-11e8-aaf2-00163e025669,9
4b744a2c-1c6e-11e8-aaec-00163e025669,10
8a8f08e2-1c7c-11e8-aaf0-00163e025669,8
76d40996-1658-11e8-aaec-00163e025669,7
0f39e4df-1c5c-11e8-aaec-00163e025669,13
30947ba0-1c64-11e8-aaec-00163e025669,17
aa26d52e-1c52-11e8-aaec-00163e025669,6
48096900-1c6e-11e8-aaec-00163e025669,5
f94f8742-16ab-11e8-aaec-00163e025669,16
efbbd4c0-1c6f-11e8-aaef-00163e025669,5
3fcc37c6-1c65-11e8-aaec-00163e025669,17
76d1a8af-1c69-11e8-aaec-00163e025669,15
922e11b7-4266-11e8-aaf9-00163e025669,19
eb48c67a-4265-11e8-aaf9-00163e025669,19
d220893d-1c78-11e8-aaf0-00163e025669,4
686decee-1c89-11e8-aaf6-00163e025669,18
aefb2d47-1c7c-11e8-aaf0-00163e025669,8
09bb2dfe-1c6d-11e8-aaec-00163e025669,10
1a8117ff-1c84-11e8-aaf4-00163e025669,0
953b09ad-1c50-11e8-aaec-00163e025669,6
2d1e0afe-1c8c-11e8-aaf9-00163e025669,18
1088c2bb-1c70-11e8-aaef-00163e025669,12
396e1c2d-1c6e-11e8-aaec-00163e025669,10
290cb273-16aa-11e8-aaec-00163e025669,16
fff99c2f-16a9-11e8-aaec-00163e025669,16
d6ec379d-1c82-11e8-aaf2-00163e025669,9
ff2bfeea-1c7d-11e8-aaf1-00163e025669,3
b9addad2-1c6e-11e8-aaee-00163e025669,5
6698c1b2-1c83-11e8-aaf2-00163e025669,0
ae7d9b96-1c64-11e8-aaec-00163e025669,17
894f167e-16ab-11e8-aaec-00163e025669,16
547695a6-1658-11e8-aaec-00163e025669,7
d4e2a5f6-4266-11e8-aaf9-00163e025669,19
8da8c56e-1c53-11e8-aaec-00163e025669,6
014abb24-1c79-11e8-aaf0-00163e025669,4
3c231d8c-1c66-11e8-aaec-00163e025669,17
524a941f-1c6e-11e8-aaec-00163e025669,14
1640fa63-1c6e-11e8-aaec-00163e025669,14
57fac67c-4266-11e8-aaf9-00163e025669,19
dfe8f90f-1c88-11e8-aaf5-00163e025669,18
376f2b26-1c81-11e8-aaf1-00163e025669,9
b077aa1d-1657-11e8-aaec-00163e025669,7
d409bf6b-1659-11e8-aaec-00163e025669,7
878d50f7-1c7c-11e8-aaf0-00163e025669,3
540018c3-1c70-11e8-aaf0-00163e025669,14
206a4b2c-1c7a-11e8-aaf0-00163e025669,4
d56c5aff-1c81-11e8-aaf1-00163e025669,9
e19c505d-1c6f-11e8-aaef-00163e025669,14
fd70a6b7-1c51-11e8-aaec-00163e025669,6
8222a3f2-1c64-11e8-aaec-00163e025669,17
a45d3179-1c7b-11e8-aaf0-00163e025669,3
1d37dfc6-1c65-11e8-aaec-00163e025669,17
80ac98d0-1c3d-11e8-aaec-00163e025669,1
8b637aea-1c6e-11e8-aaee-00163e025669,14
19071649-1659-11e8-aaec-00163e025669,7
8a620840-1c85-11e8-aaf5-00163e025669,0
7bd324ff-1c78-11e8-aaf0-00163e025669,4
c21d1ffa-1c64-11e8-aaec-00163e025669,17
d2b24bdb-1c8a-11e8-aaf8-00163e025669,18
b4eb20f1-1c7c-11e8-aaf0-00163e025669,8
4112b6db-1c83-11e8-aaf2-00163e025669,0
1a9b9840-1c70-11e8-aaf0-00163e025669,5
e2906800-1c64-11e8-aaec-00163e025669,17
764a2961-4266-11e8-aaf9-00163e025669,19
cbc84345-1c6f-11e8-aaef-00163e025669,5
91bf4fa0-1c6d-11e8-aaec-00163e025669,10
1d2ed976-1c47-11e8-aaec-00163e025669,2
524a9420-1c6e-11e8-aaec-00163e025669,14
b5d25c60-1c78-11e8-aaf0-00163e025669,4
1ba562ae-1c66-11e8-aaec-00163e025669,17
e1234abe-1c52-11e8-aaec-00163e025669,6
139e09d9-1c84-11e8-aaf4-00163e025669,0
